SN65230:0;2022-02-24;8.7
SN65230:0;2022-02-25;3.2
SN65230:0;2022-02-26;3.5
SN65230:0;2022-02-27;0
SN65230:0;2022-02-28;0
SN65230:0;2022-03-01;1.2
SN65230:0;2022-03-02;14.7
SN65230:0;2022-03-03;0.6
SN65230:0;2022-03-04;0
SN65230:0;2022-03-05;0
SN65230:0;2022-03-06;12.8
SN65230:0;2022-03-07;4.8
SN65230:0;2022-03-08;0
SN65230:0;2022-03-09;0
SN65230:0;2022-03-10;0
SN65230:0;2022-03-11;0
SN65230:0;2022-03-12;0
SN65230:0;2022-03-13;0
SN65230:0;2022-03-14;0
SN65230:0;2022-03-15;0
SN65230:0;2022-03-16;0
SN65230:0;2022-03-17;0
SN65230:0;2022-03-18;1.9
SN65230:0;2022-03-19;0.4
SN65230:0;2022-03-20;0
SN65230:0;2022-03-21;0
SN65230:0;2022-03-22;0
SN65230:0;2022-03-23;0
SN65230:0;2022-03-24;3
SN65230:0;2022-03-25;34.8
SN65230:0;2022-03-26;3.1
SN65230:0;2022-03-27;8.6
SN65230:0;2022-03-28;30
SN65230:0;2022-03-29;9.2
SN65230:0;2022-03-30;1.1
SN65230:0;2022-03-31;6.7
SN65230:0;2022-04-01;4.6
SN65230:0;2022-04-02;2.8
SN65230:0;2022-04-03;15.5
SN65230:0;2022-04-04;5.4
SN65230:0;2022-04-05;2.3
SN65230:0;2022-04-06;3.7
SN65230:0;2022-04-07;0.5
SN65230:0;2022-04-08;0
SN65230:0;2022-04-09;10.8
SN65230:0;2022-04-10;16.3
SN65230:0;2022-04-11;13.4
SN65230:0;2022-04-12;6.2
SN65230:0;2022-04-13;0
SN65230:0;2022-04-14;0
SN65230:0;2022-04-15;0
SN65230:0;2022-04-16;0
SN65230:0;2022-04-17;0
SN65230:0;2022-04-18;0
SN65230:0;2022-04-19;0
SN65230:0;2022-04-20;0
SN65230:0;2022-04-21;0
SN65230:0;2022-04-22;0
SN65230:0;2022-04-23;0
SN65230:0;2022-04-24;0
SN65230:0;2022-04-25;0
SN65230:0;2022-04-26;2.6
SN65230:0;2022-04-27;0.1
SN65230:0;2022-04-28;10.8
SN65230:0;2022-04-29;4.5
SN65230:0;2022-04-30;3.3
SN65230:0;2022-05-01;9.4
SN65230:0;2022-05-02;3.8
SN65230:0;2022-05-03;8.1
SN65230:0;2022-05-04;0.8
SN65230:0;2022-05-05;0.8
SN65230:0;2022-05-06;0.5
SN65230:0;2022-05-07;6.7
SN65230:0;2022-05-08;4.6
SN65230:0;2022-05-09;0
SN65230:0;2022-05-10;0
SN65230:0;2022-05-11;1.3
SN65230:0;2022-05-12;7.2
SN65230:0;2022-05-13;1.3
SN65230:0;2022-05-14;5.8
SN65230:0;2022-05-15;4.8
SN65230:0;2022-05-16;0.3
SN65230:0;2022-05-17;0
SN65230:0;2022-05-18;0
SN65230:0;2022-05-19;0
SN65230:0;2022-05-20;0
SN65230:0;2022-05-21;0
SN65230:0;2022-05-22;6
SN65230:0;2022-05-23;0
SN65230:0;2022-05-24;0.1
SN65230:0;2022-05-25;1.5
SN65230:0;2022-05-26;0
SN65230:0;2022-05-27;0.1
SN65230:0;2022-05-28;13.6
SN65230:0;2022-05-29;2.3
SN65230:0;2022-05-30;0.9
SN65230:0;2022-05-31;0
SN65230:0;2022-06-01;4.2
SN65230:0;2022-06-02;9
SN65230:0;2022-06-03;7.8
SN65230:0;2022-06-04;0.4
SN65230:0;2022-06-05;4.7
SN65230:0;2022-06-06;0
SN65230:0;2022-06-07;0
SN65230:0;2022-06-08;0
SN65230:0;2022-06-09;0
SN65230:0;2022-06-10;0
SN65230:0;2022-06-11;2
SN65230:0;2022-06-12;1.5
SN65230:0;2022-06-13;0.4
SN65230:0;2022-06-14;0
SN65230:0;2022-06-15;2.7
SN65230:0;2022-06-16;1.8
SN65230:0;2022-06-17;5.3
SN65230:0;2022-06-18;7.2
SN65230:0;2022-06-19;0
SN65230:0;2022-06-20;0
SN65230:0;2022-06-21;1.2
SN65230:0;2022-06-22;0.1
SN65230:0;2022-06-23;7.8
SN65230:0;2022-06-24;4.6
SN65230:0;2022-06-25;0
SN65230:0;2022-06-26;0
SN65230:0;2022-06-27;0
SN65230:0;2022-06-28;8.9
SN65230:0;2022-06-29;23.8
SN65230:0;2022-06-30;0
SN65230:0;2022-07-01;0
SN65230:0;2022-07-02;0
SN65230:0;2022-07-03;25.9
SN65230:0;2022-07-04;0
SN65230:0;2022-07-05;16.2
SN65230:0;2022-07-06;12
SN65230:0;2022-07-07;7.3
SN65230:0;2022-07-08;1.2
SN65230:0;2022-07-09;10.5
SN65230:0;2022-07-10;9.5
SN65230:0;2022-07-11;0.4
SN65230:0;2022-07-12;1
SN65230:0;2022-07-13;3.4
SN65230:0;2022-07-14;4.2
SN65230:0;2022-07-15;1.4
SN65230:0;2022-07-16;1
SN65230:0;2022-07-17;1.1
SN65230:0;2022-07-18;7.3
SN65230:0;2022-07-19;1.2
SN65230:0;2022-07-20;0.3
SN65230:0;2022-07-21;15.4
SN65230:0;2022-07-22;0.2
SN65230:0;2022-07-23;1.5
SN65230:0;2022-07-24;0.5
SN65230:0;2022-07-25;2
SN65230:0;2022-07-26;5.2
SN65230:0;2022-07-27;15.6
SN65230:0;2022-07-28;0.4
SN65230:0;2022-07-29;0.1
SN65230:0;2022-07-30;0
SN65230:0;2022-07-31;1.8
SN65230:0;2022-08-01;10.7
SN65230:0;2022-08-02;0
SN65230:0;2022-08-03;1.6
SN65230:0;2022-08-04;13.6
SN65230:0;2022-08-05;7.3
SN65230:0;2022-08-06;1.5
SN65230:0;2022-08-07;5.5
SN65230:0;2022-08-08;0.1
SN65230:0;2022-08-09;5.6
SN65230:0;2022-08-10;5.9
SN65230:0;2022-08-11;9.1
SN65230:0;2022-08-12;8.7
SN65230:0;2022-08-13;0.3
SN65230:0;2022-08-14;0.4
SN65230:0;2022-08-15;0
SN65230:0;2022-08-16;0.2
SN65230:0;2022-08-17;7.9
SN65230:0;2022-08-18;1.8
SN65230:0;2022-08-19;0.2
SN65230:0;2022-08-20;0
SN65230:0;2022-08-21;0
SN65230:0;2022-08-22;17.6
SN65230:0;2022-08-23;0
SN65230:0;2022-08-24;0
SN65230:0;2022-08-25;0
SN65230:0;2022-08-26;0
SN65230:0;2022-08-27;0.5
SN65230:0;2022-08-28;0.3
SN65230:0;2022-08-29;0
SN65230:0;2022-08-30;0
SN65230:0;2022-08-31;0
SN68270:0;2021-01-01;0
SN68270:0;2021-01-02;0
SN68270:0;2021-01-03;0
SN68270:0;2021-01-04;0
SN68270:0;2021-01-05;0
SN68270:0;2021-01-06;0
SN68270:0;2021-01-07;0
SN68270:0;2021-01-08;0
SN68270:0;2021-01-09;0
SN68270:0;2021-01-10;2
SN68270:0;2021-01-11;0
SN68270:0;2021-01-12;3
SN68270:0;2021-01-13;15
SN68270:0;2021-01-14;0
SN68270:0;2021-01-15;0
SN68270:0;2021-01-16;0
SN68270:0;2021-01-17;0
SN68270:0;2021-01-18;0
SN68270:0;2021-01-19;0
SN68270:0;2021-01-20;0
SN68270:0;2021-01-21;0
SN68270:0;2021-01-22;0
SN68270:0;2021-01-23;0
SN68270:0;2021-01-24;6
SN68270:0;2021-01-25;0
SN68270:0;2021-01-26;0
SN68270:0;2021-01-27;2
SN68270:0;2021-01-28;4
SN68270:0;2021-01-29;2
SN68270:0;2021-01-30;5
SN68270:0;2021-01-31;8
SN68270:0;2021-02-01;0.3
SN68270:0;2021-02-02;0
SN68270:0;2021-02-03;0
SN68270:0;2021-02-04;0
SN68270:0;2021-02-05;0
SN68270:0;2021-02-06;0
SN68270:0;2021-02-07;0
SN68270:0;2021-02-08;0
SN68270:0;2021-02-09;0
SN68270:0;2021-02-10;3
SN68270:0;2021-02-11;0
SN68270:0;2021-02-12;0
SN68270:0;2021-02-13;0
SN68270:0;2021-02-14;0
SN68270:0;2021-02-15;0
SN68270:0;2021-02-16;0
SN68270:0;2021-02-17;0
SN68270:0;2021-02-18;0
SN68270:0;2021-02-19;0
SN68270:0;2021-02-20;2.5
SN68270:0;2021-02-21;0
SN68270:0;2021-02-22;0
SN68270:0;2021-02-23;0.7
SN68270:0;2021-02-24;0.3
SN68270:0;2021-02-25;0
SN68270:0;2021-02-26;7.5
SN68270:0;2021-02-27;8
SN68270:0;2021-02-28;0.5
SN68270:0;2021-03-01;0
SN68270:0;2021-03-02;37.5
SN68270:0;2021-03-03;6
SN68270:0;2021-03-04;17
SN68270:0;2021-03-05;14.5
SN68270:0;2021-03-06;33
SN68270:0;2021-03-07;15
SN68270:0;2021-03-08;0.5
SN68270:0;2021-03-09;7
SN68270:0;2021-03-10;0
SN68270:0;2021-03-11;0
SN68270:0;2021-03-12;0
SN68270:0;2021-03-13;0
SN68270:0;2021-03-14;0
SN68270:0;2021-03-15;2.5
SN68270:0;2021-03-16;1.5
SN68270:0;2021-03-17;0
SN68270:0;2021-03-18;2
SN68270:0;2021-03-19;0
SN68270:0;2021-03-20;2
SN68270:0;2021-03-21;15
SN68270:0;2021-03-22;5
SN68270:0;2021-03-23;2
SN68270:0;2021-03-24;0
SN68270:0;2021-03-25;0
SN68270:0;2021-03-26;0
SN68270:0;2021-03-27;0
SN68270:0;2021-03-28;0.4
SN68270:0;2021-03-29;0
SN68270:0;2021-03-30;0.5
SN68270:0;2021-03-31;0.8
SN68270:0;2021-04-01;2.5
SN68270:0;2021-04-02;6.5
SN68270:0;2021-04-03;4
SN68270:0;2021-04-04;1
SN68270:0;2021-04-05;5.5
SN68270:0;2021-04-06;17
SN68270:0;2021-04-07;12.5
SN68270:0;2021-04-08;5.2
SN68270:0;2021-04-09;0
SN68270:0;2021-04-10;7.5
SN68270:0;2021-04-11;19
SN68270:0;2021-04-12;0
SN68270:0;2021-04-13;0
SN68270:0;2021-04-14;6.5
SN68270:0;2021-04-15;3
SN68270:0;2021-04-16;0
SN68270:0;2021-04-17;0
SN68270:0;2021-04-18;0
SN68270:0;2021-04-19;0
SN68270:0;2021-04-20;0
SN68270:0;2021-04-21;5
SN68270:0;2021-04-22;5
SN68270:0;2021-04-23;8
SN68270:0;2021-04-24;7.5
SN68270:0;2021-04-25;3.5
SN68270:0;2021-04-26;0.5
SN68270:0;2021-04-27;0
SN68270:0;2021-04-28;0
SN68270:0;2021-04-29;0
SN68270:0;2021-04-30;1
SN68270:0;2021-05-01;0
SN68270:0;2021-05-02;0
SN68270:0;2021-05-03;0
SN68270:0;2021-05-04;0
SN68270:0;2021-05-05;0
SN68270:0;2021-05-06;0
SN68270:0;2021-05-07;0
SN68270:0;2021-05-08;0
SN68270:0;2021-05-09;2
SN68270:0;2021-05-10;0
SN68270:0;2021-05-11;1
SN68270:0;2021-05-12;0
SN68270:0;2021-05-13;10
SN68270:0;2021-05-14;4.5
SN68270:0;2021-05-15;0.2
SN68270:0;2021-05-16;0
SN68270:0;2021-05-17;0
SN68270:0;2021-05-18;12.5
SN68270:0;2021-05-19;6
SN68270:0;2021-05-20;0.5
SN68270:0;2021-05-21;5
SN68270:0;2021-05-22;0
SN68270:0;2021-05-23;0
SN68270:0;2021-05-24;0
SN68270:0;2021-05-25;0
SN68270:0;2021-05-26;0
SN68270:0;2021-05-27;0
SN68270:0;2021-05-28;0
SN68270:0;2021-05-29;0
SN68270:0;2021-05-30;0
SN68270:0;2021-05-31;0
SN68270:0;2021-06-01;0
SN68270:0;2021-06-02;0
SN68270:0;2021-06-03;0
SN68270:0;2021-06-04;0
SN68270:0;2021-06-05;0
SN68270:0;2021-06-06;0.1
SN68270:0;2021-06-07;5
SN68270:0;2021-06-08;0
SN68270:0;2021-06-09;0
SN68270:0;2021-06-10;0
SN68270:0;2021-06-11;0
SN68270:0;2021-06-12;6
SN68270:0;2021-06-13;8.5
SN68270:0;2021-06-14;10
SN68270:0;2021-06-15;3
SN68270:0;2021-06-16;4.5
SN68270:0;2021-06-17;0.3
SN68270:0;2021-06-18;0.4
SN68270:0;2021-06-19;2
SN68270:0;2021-06-20;5
SN68270:0;2021-06-21;9.5
SN68270:0;2021-06-22;2
SN68270:0;2021-06-23;0
SN68270:0;2021-06-24;0.3
SN68270:0;2021-06-25;2
SN68270:0;2021-06-26;1.5
SN68270:0;2021-06-27;0
SN68270:0;2021-06-28;0
SN68270:0;2021-06-29;0.5
SN68270:0;2021-06-30;6
SN68270:0;2021-07-01;0
SN68270:0;2021-07-02;0
SN68270:0;2021-07-03;0
SN68270:0;2021-07-04;0
SN68270:0;2021-07-05;0
SN68270:0;2021-07-06;1
SN68270:0;2021-07-07;0
SN68270:0;2021-07-08;9.8
SN68270:0;2021-07-09;1
SN68270:0;2021-07-10;0
SN68270:0;2021-07-11;10
SN68270:0;2021-07-12;3
SN68270:0;2021-07-13;0
SN68270:0;2021-07-14;0
SN68270:0;2021-07-15;5
SN68270:0;2021-07-16;0
SN68270:0;2021-07-17;0
SN68270:0;2021-07-18;7.5
SN68270:0;2021-07-19;0
SN68270:0;2021-07-20;3
SN68270:0;2021-07-21;0.3
SN68270:0;2021-07-22;0
SN68270:0;2021-07-23;0
SN68270:0;2021-07-24;0
SN68270:0;2021-07-25;0
SN68270:0;2021-07-26;0
SN68270:0;2021-07-27;0
SN68270:0;2021-07-28;0
SN68270:0;2021-07-29;0
SN68270:0;2021-07-30;15
SN68270:0;2021-07-31;0
SN68270:0;2021-08-01;1
SN68270:0;2021-08-02;1
SN68270:0;2021-08-03;0
SN68270:0;2021-08-04;0
SN68270:0;2021-08-05;0
SN68270:0;2021-08-06;4.9
SN68270:0;2021-08-07;0
SN68270:0;2021-08-08;10
